ID,event_type,weight,DelEta_jj,DijetMass,LeadingJetPt
18055,-999,0.00208021,-999,-999,-999
18056,-999,0.00173994,-999,-999,-999
18057,1,0.0029257,-999,-999,-999
18058,-999,0.0015305,-999,-999,-999
18059,1,0.00182515,0.794693,94.9802,46.6253
18060,2,0.00212649,-999,-999,48.0129
18061,-999,0.00223002,-999,-999,-999
18062,-999,0.00227551,-999,-999,-999
18063,-999,0.00213239,-999,-999,-999
18064,-999,0.00179112,-999,-999,-999
18065,-999,0.00209898,-999,-999,-999
18066,-999,0.00212925,-999,-999,-999
18067,3,0.00248696,-999,-999,-999
18068,-999,0.00211555,-999,-999,-999
18069,2,0.00258634,-999,-999,-999
18070,-999,0.00208965,-999,-999,-999
18071,-999,0.00218646,-999,-999,-999
18072,-999,0.0026111,-999,-999,-999
18073,1,0.00291546,-999,-999,-999
18074,-999,0.00202524,-999,-999,-999
18075,1,0.0016832,-999,-999,49.3933
18076,2,0.00263709,-999,-999,-999
18077,-999,0.00163641,-999,-999,-999
18078,-999,0.00149318,-999,-999,-999
18079,-999,0.00190659,-999,-999,-999
18080,2,0.00156999,-999,-999,-999
18081,-999,0.00166911,-999,-999,-999
18082,0,0.00188044,-999,-999,-999
18083,0,0.00233702,-999,-999,-999
18084,-999,0.00201136,-999,-999,-999
18085,0,0.00236976,-999,-999,-999
18086,-999,0.00230136,-999,-999,-999
18087,1,0.00209608,-999,-999,45.5379
18088,3,0.00156329,-999,-999,74.1646
18089,-999,0.00235536,-999,-999,-999
18090,0,0.00209969,-999,-999,-999
18091,3,0.00139155,1.38926,205.981,167.465
18092,0,0.00218556,-999,-999,-999
18093,0,0.00257604,-999,-999,-999
18094,-999,0.00206574,-999,-999,-999
18095,-999,0.00218126,-999,-999,-999
18096,0,0.00171946,-999,-999,-999
18097,3,0.0021251,-999,-999,68.3986
18098,0,0.00216953,-999,-999,-999
18099,-999,0.00266748,-999,-999,-999
18100,-999,0.00174102,-999,-999,-999
18101,0,0.00188653,-999,-999,31.0999
18102,-999,0.00315933,-999,-999,-999
18103,2,0.00165165,-999,-999,-999
18104,3,0.00211965,-999,-999,-999
18105,-999,0.00167844,-999,-999,-999
18106,-999,0.00163803,-999,-999,-999
18107,3,0.00182939,-999,-999,-999
18108,0,0.00240509,-999,-999,-999
18109,2,0.00176844,-999,-999,-999
18110,-999,0.00213066,-999,-999,-999
18111,-999,0.00173713,-999,-999,-999
18112,-999,0.0034716,-999,-999,-999
18113,2,0.00163965,-999,-999,-999
18114,-999,0.00297177,-999,-999,-999
18115,-999,0.00201151,-999,-999,-999
18116,-999,0.00295397,-999,-999,-999
18117,1,0.00247078,-999,-999,-999
18118,0,0.00286651,-999,-999,-999
18119,-999,0.00165001,-999,-999,-999
18120,-999,0.00391951,-999,-999,-999
18121,0,0.0021948,-999,-999,32.8694
18122,2,0.0015764,-999,-999,149.848
18123,3,0.00153701,-999,-999,33.36
18124,-999,0.00328327,-999,-999,-999
18125,-999,0.0033576,-999,-999,-999
18126,-999,0.00211109,-999,-999,-999
18127,-999,0.00164438,-999,-999,-999
18128,-999,0.00218587,-999,-999,-999
18129,-999,0.00173755,-999,-999,-999
18130,0,0.001873,-999,-999,-999
18131,0,0.00154903,1.43181,157.104,122.707
18132,-999,0.00243637,-999,-999,-999
18133,3,0.00216544,-999,-999,-999
18134,-999,0.00308998,-999,-999,-999
18135,2,0.00183182,-999,-999,64.2013
18136,-999,0.00287971,-999,-999,-999
18137,2,0.00235449,-999,-999,43.9356
18138,-999,0.00283742,-999,-999,-999
18139,-999,0.0032683,-999,-999,-999
18140,-999,0.00277416,-999,-999,-999
18141,-999,0.00171631,-999,-999,-999
18142,0,0.00171315,-999,-999,-999
18143,-999,0.00235867,-999,-999,-999
18144,3,0.00201073,-999,-999,61.3357
18145,-999,0.00261445,-999,-999,-999
18146,-999,0.00171442,-999,-999,-999
18147,-999,0.00253157,-999,-999,-999
18148,2,0.00229288,-999,-999,-999
18149,0,0.00366714,-999,-999,-999
18150,1,0.00200554,-999,-999,32.5415
18151,-999,0.0023742,-999,-999,-999
18152,2,0.00225398,-999,-999,-999
18153,-999,0.00192121,-999,-999,-999
18154,-999,0.00292559,-999,-999,-999
18155,3,0.00157219,-999,-999,44.5435
18156,-999,0.00199204,-999,-999,-999
18157,-999,0.00168395,-999,-999,-999
18158,-999,0.00243641,-999,-999,-999
18159,3,0.00223734,-999,-999,-999
18160,-999,0.0021669,-999,-999,-999
18161,-999,0.00218662,-999,-999,-999
18162,0,0.00249194,-999,-999,-999
18163,-999,0.00240103,-999,-999,-999
18164,-999,0.00229026,-999,-999,-999
18165,-999,0.00187024,-999,-999,-999
18166,-999,0.00250096,-999,-999,-999
18167,-999,0.00196978,-999,-999,-999
18168,-999,0.00309161,-999,-999,-999
18169,-999,0.00215277,-999,-999,-999
18170,2,0.00209829,-999,-999,-999
18171,-999,0.00228736,-999,-999,-999
18172,-999,0.00216148,-999,-999,-999
18173,0,0.00156274,0.49397,53.8946,88.7471
18174,2,0.00209471,-999,-999,-999
18175,-999,0.0020658,-999,-999,-999
18176,0,0.0022982,-999,-999,-999
18177,3,0.00169933,-999,-999,37.6384
18178,-999,0.00253437,-999,-999,-999
18179,-999,0.00176902,-999,-999,-999
18180,-999,0.00180286,-999,-999,-999
18181,-999,0.0023875,-999,-999,-999
18182,3,0.00184354,3.79834,326.623,50.7877
18183,0,0.00263698,-999,-999,-999
18184,-999,0.00154955,-999,-999,-999
18185,-999,0.00196624,-999,-999,-999
18186,0,0.00255248,-999,-999,-999
18187,-999,0.00155958,-999,-999,-999
18188,-999,0.00204248,-999,-999,-999
18189,-999,0.00199352,-999,-999,-999
18190,-999,0.00226406,-999,-999,-999
18191,3,0.00228972,-999,-999,-999
18192,-999,0.00197827,-999,-999,-999
18193,3,0.00177095,-999,-999,-999
18194,-999,0.00159168,-999,-999,-999
18195,-999,0.00225357,-999,-999,-999
18196,-999,0.0022472,-999,-999,-999
18197,0,0.00163124,0.748229,169.367,141.753
18198,-999,0.00173481,-999,-999,-999
18199,0,0.00215051,-999,-999,-999
18200,-999,0.002285,-999,-999,-999
18201,3,0.0018493,0.038206,169.035,94.2084
18202,-999,0.00153457,-999,-999,-999
18203,2,0.00145187,-999,-999,101.798
18204,-999,0.00313033,-999,-999,-999
18205,-999,0.00167817,-999,-999,-999
18206,-999,0.00187645,-999,-999,-999
18207,-999,0.00171519,-999,-999,-999
18208,-999,0.00328776,-999,-999,-999
18209,2,0.00134675,2.01104,555.468,241.505
18210,0,0.00151835,0.695859,95.527,205.647
18211,2,0.00308779,-999,-999,-999
18212,-999,0.00182946,-999,-999,-999
18213,2,0.001821,-999,-999,57.3365
18214,-999,0.00146871,-999,-999,-999
18215,3,0.00250202,-999,-999,-999
18216,0,0.00361638,-999,-999,-999
18217,0,0.00234878,-999,-999,-999
18218,1,0.00156597,1.00012,128.678,114.241
18219,0,0.00242973,-999,-999,-999
18220,-999,0.00154125,-999,-999,-999
18221,-999,0.00312719,-999,-999,-999
18222,2,0.00213605,-999,-999,-999
18223,-999,0.00135223,-999,-999,-999
18224,3,0.00138635,0.417665,85.0607,130.211
18225,-999,0.00229963,-999,-999,-999
18226,-999,0.00234747,-999,-999,-999
18227,1,0.00235141,-999,-999,-999
18228,1,0.00219449,-999,-999,-999
18229,2,0.00173342,-999,-999,65.961
18230,-999,0.00208647,-999,-999,-999
18231,2,0.00180871,-999,-999,33.9076
18232,0,0.00197256,-999,-999,34.5112
18233,1,0.00236263,-999,-999,-999
18234,-999,0.00192983,-999,-999,-999
18235,1,0.00246534,-999,-999,-999
18236,-999,0.00312755,-999,-999,-999
18237,-999,0.00237279,-999,-999,-999
18238,-999,0.00272009,-999,-999,-999
18239,1,0.00242394,-999,-999,-999
18240,2,0.00273064,-999,-999,-999
18241,-999,0.00236683,-999,-999,-999
18242,0,0.00159246,0.587238,66.9462,77.0298
18243,-999,0.00301963,-999,-999,-999
18244,2,0.00190322,-999,-999,-999
18245,-999,0.00256293,-999,-999,-999
18246,-999,0.00176288,-999,-999,-999
18247,-999,0.00171317,-999,-999,-999
18248,-999,0.00235216,-999,-999,-999
18249,3,0.00238821,-999,-999,-999
18250,3,0.00179298,-999,-999,68.0476
18251,-999,0.00192806,-999,-999,-999
18252,-999,0.00288425,-999,-999,-999
18253,0,0.00166535,-999,-999,56.7414
18254,-999,0.00313593,-999,-999,-999
18255,-999,0.00257881,-999,-999,-999
18256,-999,0.00321174,-999,-999,-999
18257,-999,0.00199532,-999,-999,-999
18258,1,0.00230166,-999,-999,-999
18259,-999,0.00190059,-999,-999,-999
18260,3,0.00177366,-999,-999,-999
18261,0,0.00276961,-999,-999,31.9025
18262,-999,0.00359032,-999,-999,-999
18263,3,0.00149219,-999,-999,107.221
18264,-999,0.00326308,-999,-999,-999
18265,-999,0.00339958,-999,-999,-999
18266,-999,0.00197515,-999,-999,-999
18267,-999,0.00216279,-999,-999,-999
18268,1,0.00288534,-999,-999,-999
18269,-999,0.00218619,-999,-999,-999
18270,-999,0.00306863,-999,-999,-999
18271,0,0.00251047,-999,-999,-999
18272,2,0.00224127,-999,-999,-999
18273,-999,0.00163352,-999,-999,-999
18274,2,0.00176703,-999,-999,68.0947
18275,-999,0.00178248,-999,-999,-999
18276,-999,0.00162471,-999,-999,-999
18277,0,0.00218819,-999,-999,-999
18278,-999,0.00182265,-999,-999,-999
18279,-999,0.00187824,-999,-999,-999
18280,-999,0.00288525,-999,-999,-999
18281,2,0.00207069,-999,-999,-999
18282,-999,0.00195573,-999,-999,-999
18283,-999,0.001962,-999,-999,-999
18284,3,0.00159369,1.53766,122.015,97.124
18285,3,0.00199393,-999,-999,-999
18286,1,0.00173749,0.832824,114.002,76.4053
18287,-999,0.00289537,-999,-999,-999
18288,3,0.00236739,-999,-999,32.6311
18289,2,0.00145626,0.421895,49.886,117.282
18290,-999,0.00242475,-999,-999,-999
18291,2,0.00176325,-999,-999,39.4671
18292,-999,0.00220509,-999,-999,-999
18293,3,0.00174751,3.49303,287.784,67.6857
18294,3,0.00216034,-999,-999,46.6228
18295,-999,0.00253958,-999,-999,-999
18296,2,0.00308749,-999,-999,-999
18297,-999,0.00278431,-999,-999,-999
18298,-999,0.00161284,-999,-999,-999
18299,-999,0.00228377,-999,-999,-999
18300,-999,0.00161302,-999,-999,-999
18301,-999,0.00161969,-999,-999,-999
18302,-999,0.00255389,-999,-999,-999
18303,-999,0.00170981,-999,-999,-999
18304,-999,0.00207211,-999,-999,-999
18305,-999,0.00139917,-999,-999,-999
18306,-999,0.0032957,-999,-999,-999
18307,-999,0.00317489,-999,-999,-999
18308,3,0.00225823,-999,-999,-999
18309,3,0.00155454,-999,-999,36.0425
18310,-999,0.00184672,-999,-999,-999
18311,-999,0.003386,-999,-999,-999
18312,2,0.00146165,1.51011,206.818,99.1098
18313,1,0.00298028,-999,-999,32.5943
18314,-999,0.00184661,-999,-999,-999
18315,1,0.00343264,-999,-999,-999
18316,0,0.002461,-999,-999,-999
18317,0,0.00171543,-999,-999,63.312
18318,-999,0.00270793,-999,-999,-999
18319,-999,0.00155476,-999,-999,-999
18320,-999,0.00210231,-999,-999,-999
18321,3,0.00243832,-999,-999,-999
18322,3,0.001991,-999,-999,31.496
18323,2,0.00167279,-999,-999,85.2475
18324,-999,0.00193273,-999,-999,-999
18325,-999,0.00179802,-999,-999,-999
18326,1,0.00168038,-999,-999,111.018
18327,2,0.00193406,-999,-999,34.7857
18328,-999,0.0020015,-999,-999,-999
18329,-999,0.00276031,-999,-999,-999
18330,-999,0.00163931,-999,-999,-999
18331,-999,0.00178003,-999,-999,-999
18332,-999,0.00172487,-999,-999,-999
18333,-999,0.00269591,-999,-999,-999
18334,1,0.00210144,-999,-999,48.6397
18335,0,0.00206975,-999,-999,31.614
18336,2,0.00211093,-999,-999,35.4352
18337,3,0.00209846,-999,-999,-999
18338,-999,0.0021951,-999,-999,-999
18339,-999,0.00192953,-999,-999,-999
18340,-999,0.00265313,-999,-999,-999
18341,-999,0.00170958,-999,-999,-999
18342,-999,0.00156686,-999,-999,-999
18343,-999,0.00235224,-999,-999,-999
18344,-999,0.00365431,-999,-999,-999
18345,-999,0.00229151,-999,-999,-999
18346,-999,0.00277948,-999,-999,-999
18347,-999,0.00170129,-999,-999,-999
18348,3,0.00301715,-999,-999,-999
18349,3,0.00159712,-999,-999,35.3083
18350,-999,0.00223688,-999,-999,-999
18351,2,0.00181236,-999,-999,59.538
18352,0,0.00260445,-999,-999,-999
18353,2,0.0015464,-999,-999,66.0522
18354,1,0.00211285,-999,-999,49.2325
18355,0,0.00222925,-999,-999,-999
18356,-999,0.00234061,-999,-999,-999
18357,-999,0.00227284,-999,-999,-999
18358,-999,0.00234815,-999,-999,-999
18359,-999,0.00269929,-999,-999,-999
18360,-999,0.00160301,-999,-999,-999
18361,-999,0.00243895,-999,-999,-999
18362,-999,0.00156928,-999,-999,-999
18363,-999,0.00150258,-999,-999,-999
18364,-999,0.00259583,-999,-999,-999
18365,2,0.00194732,-999,-999,-999
18366,-999,0.00288849,-999,-999,-999
18367,2,0.00201195,0.59336,68.6229,73.3615
18368,3,0.00225834,-999,-999,-999
18369,-999,0.00215913,-999,-999,-999
18370,2,0.00232911,-999,-999,30.3317
18371,-999,0.00201112,-999,-999,-999
18372,0,0.00228176,-999,-999,44.2025
18373,-999,0.00209264,-999,-999,-999
18374,0,0.00181102,-999,-999,-999
18375,-999,0.0023092,-999,-999,-999
18376,3,0.00262144,-999,-999,-999
18377,-999,0.00312606,-999,-999,-999
18378,-999,0.00163702,-999,-999,-999
18379,1,0.00154841,2.13377,189.032,104.223
18380,0,0.00149324,0.100524,73.8648,191.289
18381,-999,0.00261096,-999,-999,-999
18382,-999,0.00216593,-999,-999,-999
18383,-999,0.00157236,-999,-999,-999
18384,3,0.00204195,-999,-999,-999
18385,-999,0.00293331,-999,-999,-999
18386,3,0.00195677,-999,-999,44.676
18387,3,0.00161418,-999,-999,32.6152
18388,-999,0.00187368,-999,-999,-999
18389,2,0.00139064,2.61269,571.705,267.33
18390,0,0.0019146,-999,-999,120.099
18391,0,0.00213947,-999,-999,-999
18392,-999,0.00191603,-999,-999,-999
18393,1,0.00157026,1.4572,544.947,396.286
18394,-999,0.00163394,-999,-999,-999
18395,-999,0.00207703,-999,-999,-999
18396,-999,0.00256796,-999,-999,-999
18397,-999,0.00352961,-999,-999,-999
18398,0,0.00247778,-999,-999,-999
18399,-999,0.00265544,-999,-999,-999
18400,-999,0.00261221,-999,-999,-999
18401,-999,0.00191819,-999,-999,-999
18402,2,0.00173548,2.24612,136.992,66.7501
18403,-999,0.00185471,-999,-999,-999
18404,2,0.00195474,-999,-999,-999
18405,-999,0.00211795,-999,-999,-999
18406,2,0.00184064,-999,-999,49.0596
18407,2,0.00278648,-999,-999,-999
18408,1,0.00296013,-999,-999,-999
18409,3,0.00166795,-999,-999,-999
18410,1,0.00198602,-999,-999,73.507
18411,3,0.00217298,-999,-999,-999
18412,-999,0.00333185,-999,-999,-999
18413,-999,0.00225298,-999,-999,-999
18414,-999,0.00619797,-999,-999,-999
18415,-999,0.00341546,-999,-999,-999
18416,-999,0.00232052,-999,-999,-999
18417,0,0.00249913,-999,-999,-999
18418,-999,0.00229262,-999,-999,-999
18419,2,0.00181854,-999,-999,31.8413
18420,-999,0.00183327,-999,-999,-999
18421,2,0.00166923,3.90137,416.972,68.4368
18422,0,0.00198396,0.640328,34.028,45.3646
18423,-999,0.0024907,-999,-999,-999
18424,-999,0.00188964,-999,-999,-999
18425,0,0.00316226,-999,-999,-999
18426,-999,0.00193384,-999,-999,-999
18427,-999,0.00188106,-999,-999,-999
18428,1,0.00198372,-999,-999,32.3088
18429,-999,0.0016461,-999,-999,-999
18430,3,0.00296763,-999,-999,-999
18431,1,0.00300232,-999,-999,31.4727
18432,-999,0.0029506,-999,-999,-999
18433,-999,0.00207839,-999,-999,-999
18434,-999,0.00278002,-999,-999,-999
18435,-999,0.0025777,-999,-999,-999
18436,0,0.00225606,-999,-999,-999
18437,3,0.00151786,-999,-999,-999
18438,3,0.00168041,-999,-999,81.5138
18439,3,0.00198057,-999,-999,44.7737
18440,0,0.00242409,1.15116,46.5844,32.6819
18441,-999,0.00226833,-999,-999,-999
18442,-999,0.00181438,-999,-999,-999
18443,0,0.00273631,-999,-999,-999
18444,-999,0.00230758,-999,-999,-999
18445,-999,0.0020695,-999,-999,-999
18446,2,0.00201438,-999,-999,-999
18447,2,0.00217502,-999,-999,44.0293
18448,-999,0.00137796,-999,-999,-999
18449,0,0.00290516,-999,-999,-999
18450,2,0.00174378,-999,-999,31.8072
18451,-999,0.00166014,-999,-999,-999
18452,-999,0.00157599,-999,-999,-999
18453,3,0.00158885,3.68151,241.15,44.1509
18454,-999,0.00192432,-999,-999,-999
18455,2,0.00211924,-999,-999,-999
18456,0,0.00155763,1.47247,297.522,155.904
18457,-999,0.00298852,-999,-999,-999
18458,0,0.00208584,-999,-999,-999
18459,-999,0.00249271,-999,-999,-999
18460,2,0.00139614,-999,-999,113.263
18461,-999,0.00206575,-999,-999,-999
18462,0,0.00240529,-999,-999,-999
18463,-999,0.00211588,-999,-999,-999
18464,0,0.00268769,-999,-999,-999
18465,2,0.00155345,-999,-999,42.2155
18466,0,0.00237757,-999,-999,-999
18467,1,0.00191247,-999,-999,32.8744
18468,1,0.0017586,-999,-999,91.6365
18469,-999,0.0014546,-999,-999,-999
18470,2,0.00243971,-999,-999,-999
18471,-999,0.00139729,-999,-999,-999
18472,-999,0.00257173,-999,-999,-999
18473,1,0.00201764,-999,-999,-999
18474,3,0.00180597,1.39442,96.3849,51.9921
18475,0,0.00256346,-999,-999,-999
18476,-999,0.00261994,-999,-999,-999
18477,0,0.00234083,-999,-999,31.1491
18478,-999,0.00251008,-999,-999,-999
18479,-999,0.00165032,-999,-999,-999
18480,-999,0.00207637,-999,-999,-999
18481,-999,0.00193111,-999,-999,-999
18482,-999,0.00167794,-999,-999,-999
18483,-999,0.00221535,-999,-999,-999
18484,-999,0.001751,-999,-999,-999
18485,3,0.00149506,-999,-999,52.0049
18486,2,0.00327141,-999,-999,-999
18487,0,0.00244781,-999,-999,-999
18488,-999,0.00301947,-999,-999,-999
18489,-999,0.00167711,-999,-999,-999
18490,-999,0.0021392,-999,-999,-999
18491,-999,0.00228854,-999,-999,-999
18492,2,0.00159724,0.121834,98.7338,83.7778
18493,-999,0.00265514,-999,-999,-999
18494,-999,0.00166336,-999,-999,-999
18495,-999,0.00159532,-999,-999,-999
18496,-999,0.00293396,-999,-999,-999
18497,2,0.0020611,-999,-999,-999
18498,-999,0.0029944,-999,-999,-999
18499,0,0.00305356,-999,-999,-999
18500,-999,0.00250672,-999,-999,-999
18501,-999,0.00248462,-999,-999,-999
18502,-999,0.00194763,-999,-999,-999
18503,-999,0.00196789,-999,-999,-999
18504,1,0.00188952,-999,-999,64.6423
18505,-999,0.00275115,-999,-999,-999
18506,-999,0.00176678,-999,-999,-999
18507,-999,0.00232821,-999,-999,-999
18508,-999,0.00325972,-999,-999,-999
18509,-999,0.00168431,-999,-999,-999
18510,3,0.00199886,-999,-999,46.1875
18511,0,0.00217425,-999,-999,-999
18512,3,0.00146975,-999,-999,184.01
18513,-999,0.00189647,-999,-999,-999
18514,-999,0.00340288,-999,-999,-999
18515,3,0.00164446,-999,-999,44.6572
18516,3,0.0016775,-999,-999,47.3448
18517,-999,0.00243187,-999,-999,-999
18518,1,0.00191216,0.290958,97.2527,102.239
18519,3,0.00206504,-999,-999,-999
18520,1,0.00201059,-999,-999,37.0141
18521,2,0.00190592,-999,-999,44.8086
18522,2,0.00182469,-999,-999,80.0212
18523,-999,0.00190355,-999,-999,-999
18524,-999,0.00283032,-999,-999,-999
18525,1,0.00191356,-999,-999,88.9553
18526,-999,0.00347855,-999,-999,-999
18527,1,0.00223515,-999,-999,-999
18528,-999,0.00227017,-999,-999,-999
18529,-999,0.0023554,-999,-999,-999
18530,-999,0.00171517,-999,-999,-999
18531,-999,0.00268631,-999,-999,-999
18532,0,0.00248247,-999,-999,60.8497
18533,-999,0.00193647,-999,-999,-999
18534,3,0.00213777,-999,-999,-999
18535,2,0.0014976,1.08671,414.661,185.876
18536,-999,0.00138244,-999,-999,-999
18537,-999,0.00187398,-999,-999,-999
18538,2,0.0023691,-999,-999,-999
18539,-999,0.00291031,-999,-999,-999
18540,-999,0.00305569,-999,-999,-999
18541,0,0.00170382,-999,-999,119.169
18542,1,0.00165947,-999,-999,51.8925
18543,-999,0.00244274,-999,-999,-999
18544,3,0.00221923,-999,-999,40.0361
18545,0,0.00210869,-999,-999,59.1207
18546,-999,0.00175037,-999,-999,-999
18547,3,0.00155823,-999,-999,98.735
18548,3,0.00232967,-999,-999,-999
18549,2,0.00169884,2.50154,175.017,73.5576
18550,-999,0.00173253,-999,-999,-999
18551,-999,0.00225219,-999,-999,-999
18552,1,0.00201695,-999,-999,-999
18553,3,0.00206805,-999,-999,-999
18554,1,0.00255075,-999,-999,32.3312
18555,2,0.00138914,1.16787,407.853,193.919
18556,-999,0.00233507,-999,-999,-999
18557,-999,0.00140337,-999,-999,-999
18558,3,0.00211023,1.89706,447.764,241.556
18559,-999,0.00253921,-999,-999,-999
18560,-999,0.0015116,-999,-999,-999
18561,3,0.00151028,3.98823,323.238,46.1111
18562,-999,0.00247416,-999,-999,-999
18563,-999,0.00225431,-999,-999,-999
18564,2,0.00217457,-999,-999,-999
18565,-999,0.00175831,-999,-999,-999
18566,-999,0.00211217,-999,-999,-999
18567,0,0.00169573,1.00418,118.121,69.7439
18568,0,0.00195059,-999,-999,50.9053
18569,-999,0.00212119,-999,-999,-999
18570,-999,0.002141,-999,-999,-999
18571,-999,0.00292101,-999,-999,-999
18572,-999,0.00338282,-999,-999,-999
18573,3,0.00194963,1.90729,82.3724,39.0358
18574,2,0.00154702,-999,-999,-999
18575,-999,0.00209604,-999,-999,-999
18576,3,0.00173615,0.716701,78.781,83.4128
18577,-999,0.00246474,-999,-999,-999
18578,-999,0.00208737,-999,-999,-999
18579,0,0.00211756,-999,-999,-999
18580,-999,0.00153071,-999,-999,-999
18581,0,0.00181512,-999,-999,89.98
18582,-999,0.00321986,-999,-999,-999
18583,-999,0.00280482,-999,-999,-999
18584,0,0.00149196,0.858802,316.585,251.955
18585,-999,0.00220616,-999,-999,-999
18586,-999,0.00239911,-999,-999,-999
18587,-999,0.00222501,-999,-999,-999
18588,-999,0.00175769,-999,-999,-999
18589,-999,0.00249844,-999,-999,-999
18590,3,0.00299368,-999,-999,-999
18591,-999,0.00145658,-999,-999,-999
18592,-999,0.00191426,-999,-999,-999
18593,3,0.00165855,-999,-999,-999
18594,1,0.00322308,-999,-999,-999
18595,-999,0.00316949,-999,-999,-999
18596,2,0.00254975,-999,-999,-999
18597,0,0.00210137,-999,-999,-999
18598,-999,0.00178405,-999,-999,-999
18599,2,0.0018602,-999,-999,-999
18600,0,0.00266429,-999,-999,45.5479
18601,0,0.00251169,-999,-999,-999
18602,-999,0.00300025,-999,-999,-999
18603,-999,0.00195045,-999,-999,-999
18604,-999,0.00306365,-999,-999,-999
18605,-999,0.00444529,-999,-999,-999
18606,2,0.00203693,-999,-999,53.047
18607,-999,0.00180539,-999,-999,-999
18608,3,0.00204068,-999,-999,-999
18609,0,0.00174882,0.511775,59.3403,48.3283
18610,3,0.00221406,-999,-999,36.2832
18611,-999,0.00299752,-999,-999,-999
18612,3,0.00153081,-999,-999,69.5093
18613,1,0.00181333,-999,-999,-999
18614,-999,0.0022341,-999,-999,-999
18615,0,0.00163609,1.53797,315.374,199.502
18616,-999,0.00276187,-999,-999,-999
18617,0,0.00176767,0.260113,109.48,91.7432
18618,-999,0.00148463,-999,-999,-999
18619,-999,0.00581514,-999,-999,-999
18620,-999,0.00287349,-999,-999,-999
18621,-999,0.00202847,-999,-999,-999
18622,-999,0.00187592,-999,-999,-999
18623,-999,0.00141343,-999,-999,-999
18624,2,0.00270852,-999,-999,-999
18625,0,0.00199624,-999,-999,-999
18626,3,0.00282449,-999,-999,-999
18627,3,0.00222613,-999,-999,-999
18628,-999,0.00185384,-999,-999,-999
18629,-999,0.00224253,-999,-999,-999
18630,-999,0.0028543,-999,-999,-999
18631,0,0.00194846,-999,-999,-999
18632,-999,0.00161176,-999,-999,-999
18633,1,0.00269217,-999,-999,-999
18634,-999,0.00273019,-999,-999,-999
18635,0,0.00192411,5.15302,960.86,86.0701
18636,-999,0.00202314,-999,-999,-999
18637,-999,0.00493723,-999,-999,-999
18638,2,0.00253075,-999,-999,-999
18639,1,0.00290984,-999,-999,-999
18640,-999,0.00187175,-999,-999,-999
18641,3,0.0014941,-999,-999,92.0255
18642,-999,0.00214863,-999,-999,-999
18643,-999,0.00141253,-999,-999,-999
18644,1,0.00212776,0.257629,40.5673,40.9477
18645,3,0.00227403,-999,-999,51.6703
18646,-999,0.00174249,-999,-999,-999
18647,-999,0.00206211,-999,-999,-999
18648,0,0.00293411,-999,-999,-999
18649,2,0.00225225,-999,-999,-999
18650,-999,0.00190175,-999,-999,-999
18651,2,0.0014671,2.44426,120.489,35.5774
18652,0,0.00259397,-999,-999,-999
18653,-999,0.00222135,-999,-999,-999
18654,1,0.00171796,-999,-999,70.0857
18655,0,0.00173948,-999,-999,120.729
18656,-999,0.00327144,-999,-999,-999
18657,-999,0.00205886,-999,-999,-999
18658,-999,0.00204875,-999,-999,-999
18659,-999,0.00255926,-999,-999,-999
18660,-999,0.00219344,-999,-999,-999
18661,2,0.00203166,-999,-999,-999
18662,-999,0.00225502,-999,-999,-999
18663,-999,0.00194284,-999,-999,-999
18664,0,0.00168685,-999,-999,123.142
18665,0,0.00213316,-999,-999,34.4611
18666,-999,0.00172511,-999,-999,-999
18667,-999,0.00191772,-999,-999,-999
18668,-999,0.00315482,-999,-999,-999
18669,2,0.00280897,-999,-999,-999
18670,2,0.00152021,-999,-999,-999
18671,0,0.00275585,-999,-999,-999
18672,3,0.00159032,-999,-999,88.8987
18673,0,0.00195266,-999,-999,88.5849
18674,-999,0.00157417,-999,-999,-999
18675,0,0.00243811,-999,-999,45.7428
18676,-999,0.000419569,-999,-999,-999
18677,-999,0.00322677,-999,-999,-999
18678,0,0.00175563,-999,-999,68.7097
18679,-999,0.000689682,-999,-999,-999
18680,-999,0.00189163,-999,-999,-999
18681,-999,0.00251878,-999,-999,-999
18682,2,0.0017322,-999,-999,71.5594
18683,2,0.00186666,-999,-999,54.8811
18684,-999,0.00205319,-999,-999,-999
18685,3,0.00306654,-999,-999,-999
18686,-999,0.00303984,-999,-999,-999
18687,-999,0.00248353,-999,-999,-999
18688,-999,0.00169747,-999,-999,-999
18689,0,0.00264145,-999,-999,34.4193
18690,-999,0.00193334,-999,-999,-999
18691,-999,0.00240094,-999,-999,-999
18692,0,0.00245133,-999,-999,-999
18693,1,0.00209414,-999,-999,-999
18694,-999,0.00228155,-999,-999,-999
18695,2,0.00249256,-999,-999,-999
18696,-999,0.00249048,-999,-999,-999
18697,-999,0.00291504,-999,-999,-999
18698,-999,0.00267675,-999,-999,-999
18699,0,0.00210972,2.6055,138.971,41.1202
18700,-999,0.00242327,-999,-999,-999
18701,0,0.00171371,-999,-999,53.9281
18702,-999,0.00181382,-999,-999,-999
18703,-999,0.00336923,-999,-999,-999
18704,-999,0.00162703,-999,-999,-999
18705,-999,0.0026834,-999,-999,-999
18706,-999,0.00152203,-999,-999,-999
18707,-999,0.00219231,-999,-999,-999
18708,-999,0.00261857,-999,-999,-999
18709,-999,0.0013921,-999,-999,-999
18710,2,0.00199064,-999,-999,-999
18711,-999,0.00234446,-999,-999,-999
18712,-999,0.0043222,-999,-999,-999
18713,-999,0.00244766,-999,-999,-999
